Title,Year,Duration,IMDb Rating,Votes
244. Parvulos,2024,1h 59m,6.7,273
245. Listen Carefully,2024,1h 21m,3.5,115
246. Consumed,2024,1h 29m,3.7,542
247. Dracula: The Count's Kin,2024,N/A,5.5,36
248. Rerouting,2024,1h 26m,7.0,141
249. Horror in the High Desert 3: Firewatch,2024,1h 28m,5.4,642
250. Dominion of Darkness,2024,1h 36m,6.5,475
251. Believer,2024,1h 48m,4.6,267
252. Cocaine Werewolf,2024,1h 20m,2.2,284
253. Spithood,2024,58m,5.7,1K
254. A Desert,2024,1h 43m,6.3,140
255. Behave,2024,1h 28m,3.1,121
256. Aiden,2024,1h 14m,2.7,107
257. Slay,2024,1h 39m,6.5,969
258. Paranoia,2024,1h 35m,4.1,333
259. Haze,2024,1h 16m,7.1,41
260. Peripheral,2024,1h 28m,9.1,15
261. The Vampire Next Door,2024,1h 50m,4.6,721
262. From Darkness,2024,1h 35m,5.0,517
263. Blood Star,2024,1h 37m,5.8,145
264. Pigman,2024,N/A,3.4,49
265. The Yorkie Werewolf,2024,N/A,6.9,19
266. The Hunted,2024,1h 34m,5.1,338
267. Cellphone,2024,1h 28m,3.1,620
268. Santet Segoro Pitu,2024,1h 34m,7.0,100
269. Sakaratul Maut,2024,1h 47m,5.6,113
270. Kakuda,2024,1h 56m,5.3,6.3K
271. Bone Lake,2024,1h 34m,7.0,35
272. Invited,2024,1h 11m,5.4,153
273. Do Not Open,2024,1h 31m,2.5,235
274. Do You See What I See,2024,1h 49m,5.4,564
275. Ship of the Damned,2024,1h 28m,2.8,274
276. Las Tias,2024,1h 27m,4.7,206
277. The Book of the Witch,2024,1h 13m,6.1,62
278. Dagr,2024,1h 17m,4.1,2.3K
279. Rita,2024,1h 47m,5.8,223
280. I Joined a Cult,2024,N/A,5.0,46
281. Somnium,2024,1h 32m,8.6,38
282. Alien Country,2024,1h 36m,4.4,331
283. Salve Maria,2024,1h 51m,6.9,137
284. Go Away,2024,N/A,4.5,112
"285. Hemet, or the Landlady Don't Drink Tea",2024,1h 29m,4.4,65
286. Heretics,2024,1h 23m,5.8,26
287. The Vord,2024,1h 41m,4.0,47
288. Cursed,2024,1h 21m,4.2,119
289. Monster Mash,2024,1h 25m,3.6,387
290. Orang Ikan,2024,1h 23m,6.5,28
291. Demonte Colony 2,2024,2h 24m,6.6,4.3K
292. The Windigo,2024,1h 25m,5.3,576
293. A Mother's Embrace,2024,1h 30m,5.7,499
294. Aranmanai 4,2024,2h 28m,5.0,2.3K
295. History of Evil,2024,1h 38m,3.4,798
296. I Saw Black Clouds,2024,1h 19m,4.2,18
297. Carnage for Christmas,2024,1h 9m,4.5,320
298. Amityville: Where the Echo Lives,2024,1h 29m,1.6,225
299. Seeds,2024,1h 22m,6.6,51
300. In Our Blood,2024,1h 29m,7.0,31
301. Lumina,2024,2h,2.1,552
302. Mummy Shark,2024,N/A,3.1,70
303. Death's Sonata,2024,1h 43m,7.7,205
